timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume,fut_open,fut_high,fut_low,fut_close,fut_volume,spot_returns,fut_returns,log_returns,volatility_20,volatility_60,vol_ratio,basis,basis_pct,basis_sma_20,basis_std_20,basis_zscore,basis_momentum,basis_pct_lag_1,basis_zscore_lag_1,sma_20,sma_50,price_to_sma_20,price_to_sma_50,above_sma_20,above_sma_50,rsi,ema_12,ema_26,macd,macd_signal,macd_hist,momentum_10,rolling_corr,log_spread
2024-04-09 00:00:00+00:00,71626.4,71751.5,68208.2,69150.1,2611.95587215,71649.8,71774.3,68251.7,69164.3,8901221.0,-0.03457244814761018,-0.03468821223257035,-0.035184216850376974,0.44863007869772914,,,14.19999999999709,0.02053503899487794,,,-0.050383714707875664,0.598120741558579,0.03252990517463242,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,51.106564844600584,69137.22740134146,69197.23595316544,-60.00855182397936,-204.62001361322456,144.6114617892452,-0.6048505912673141,0.9999545088440898,0.00020532930844353213
2024-04-10 00:00:00+00:00,69150.0,71167.9,67521.2,70631.8,3035.72664575,69150.4,71199.9,67547.5,70646.3,10548945.0,0.02142730090050482,0.021427239197100212,0.021200963776197724,0.44863007869772914,,,14.5,0.020528996854108205,,,-0.050383714707875664,-4.763042800646387,0.02053503899487794,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,51.106564844600584,69367.16164728893,69303.49995663467,63.6616906542622,-150.96367275972722,214.62536341398942,-0.8878193209802876,0.9999545088440898,0.0002052688994390648
2024-04-11 00:00:00+00:00,70631.8,71299.8,69562.2,70005.6,2617.11377201,70649.1,71335.9,69556.8,70008.5,7015774.0,-0.008865695055201739,-0.009028073657077584,-0.008905229167987621,0.44863007869772914,,,2.8999999999941792,0.0041425257407895644,,,-0.050383714707875664,-0.7333065157195257,0.020528996854108205,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,51.106564844600584,69465.3829323214,69355.50736725432,109.87556506707915,-98.79582519436595,208.67139026144508,0.5062237089572763,0.9999545088440898,4.142439940563171e-05
2024-04-12 00:00:00+00:00,70005.6,71220.0,64939.8,67115.6,4498.49633934,70008.6,71251.4,64829.5,67129.9,11894541.0,-0.04128241169277891,-0.04111786425934005,-0.04215873307057913,0.44863007869772914,,,14.299999999988358,0.02130652188163163,,,-0.050383714707875664,-0.35475664083339337,0.0041425257407895644,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,44.52394227981357,69103.87786581041,69189.58830301327,-85.71043720285525,-96.17874759606381,10.468310393208569,2.4933226842427603,0.9999545088440898,0.00021304252364627525
2024-04-13 00:00:00+00:00,67113.7,67935.6,59900.0,63916.5,7277.3820658,67125.5,67949.0,59729.5,63892.5,18868840.0,-0.04766552038572258,-0.04822590231774504,-0.04883896176502402,0.44863007869772914,,,-24.0,-0.037548989697495955,,,-0.050383714707875664,-2.15429139728257,0.02130652188163163,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,38.96383736181375,68305.81973260881,68798.98916945673,-493.16943684792204,-175.57688544643548,-317.59255140148656,-3.0969144562092876,0.9999545088440898,-0.0003755604109584441
2024-04-14 00:00:00+00:00,63917.9,65822.0,62142.9,65661.1,5448.62364582,63892.5,65850.0,62105.1,65640.3,12222977.0,0.02729498642760486,0.027355323394764763,0.026929120889035343,0.44863007869772914,,,-20.80000000000291,-0.03167781228155317,,,-0.050383714707875664,-2.5426224556697736,-0.037548989697495955,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,39.08510787499124,67898.93977374592,68566.55293468216,-667.6131609362346,-273.98414054439536,-393.6290203918393,-4.123664674995464,0.9999545088440898,-0.00031682830760361994
2024-04-15 00:00:00+00:00,65660.2,66844.2,62269.3,63416.7,4413.81567296,65640.3,66865.2,62291.6,63427.7,12970712.0,-0.03418157782918663,-0.03370795075586197,-0.03477943120523583,0.44863007869772914,,,11.0,0.01734558878024243,,,-0.050383714707875664,-0.1550688568218433,-0.03167781228155317,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,38.14459251373495,67209.36442393885,68185.08234692793,-975.7179229890753,-414.3308970333314,-561.3870259557439,-6.495936445776018,0.9999545088440898,0.00017344084606922918
2024-04-16 00:00:00+00:00,63424.4,64385.0,61592.1,63793.2,4486.67251252,63440.5,64362.6,61565.2,63784.0,10630922.0,0.005936921977964804,0.0056174195186016185,0.0059193679005385405,0.44863007869772914,,,-9.19999999999709,-0.014421599794330886,,,-0.050383714707875664,-4.481354298496678,0.01734558878024243,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,46.24642903158446,66683.80066640979,67859.75772863696,-1175.9570622271713,-566.6561300720994,-609.3009321550719,-7.393084226112712,0.9999545088440898,-0.00014422639807029538
2024-04-17 00:00:00+00:00,63793.3,64497.5,59669.9,61273.8,5006.97916065,63776.6,64478.8,59666.7,61260.2,12107407.0,-0.03949323752374856,-0.039567916718926455,-0.04029425621918352,0.44863007869772914,,,-13.60000000000582,-0.022195457112184683,,,-0.050383714707875664,-2.0417212736781507,-0.014421599794330886,-0.049052227743760335,,,1.0013020572242783,1.0052927139903385,0,0,40.45782249195553,65851.49287157752,67371.9090079972,-1520.416136419677,-757.408131341615,-763.0080050780621,-11.645565969718819,0.9999545088440898,-0.00022197920668304603
2024-04-18 00:00:00+00:00,61273.8,64114.0,60803.1,63468.3,3858.35651234,61260.2,64110.9,60784.7,63461.9,10726296.0,0.035814654876962004,0.03594013731590828,0.03518822327304475,0.44863007869772914,,,-6.400000000001455,-0.010083774104555274,0.013638712623911569,0.04193981530347837,-0.050383714707875664,-0.731450188519247,-0.022195457112184683,-0.049052227743760335,67326.66,,0.9426919440233631,1.0052927139903385,0,0,39.64284976981359,65484.84781441175,67082.75278518259,-1597.90497077084,-925.50749922746,-672.39747154338,-11.389794824254729,0.9999545088440898,-0.00010084282551233957
2024-04-19 00:00:00+00:00,63473.3,65432.3,59600.0,63813.8,5920.39115617,63460.9,65421.4,59605.3,63801.6,15842464.0,0.0054436624267548694,0.005352817990006642,0.005428899249381597,0.5864454478495793,,1.0056491910766758,-12.200000000004366,-0.01911812178557673,0.009822415192850256,0.041233273490302993,-0.050383714707875664,-0.3964822565505977,-0.010083774104555274,-0.049052227743760335,67038.80500000001,,0.951893459318077,1.0052927139903385,0,0,41.61457941110025,65227.76353527148,66840.60813442832,-1612.844599156837,-1062.9749192133354,-549.8696799435015,-7.716980886506308,0.9999545088440898,-0.00019119949531437908
2024-04-20 00:00:00+00:00,63816.4,65415.5,63085.1,64939.3,2464.92532132,63801.6,65418.9,63072.1,64926.9,6139824.0,0.017637250876769706,0.01763748871501658,0.017483519534314554,0.5809240483880638,,1.0039800960167973,-12.400000000001455,-0.01909475464010461,0.0007851118075395883,0.02109403188728358,-0.050383714707875664,-2.1008421150773833,-0.01911812178557673,-0.049052227743760335,66722.54500000001,,0.973273726294463,1.0052927139903385,0,0,41.76539073030074,65183.384529845105,66699.77049484104,-1516.385964995934,-1153.6571283698552,-362.7288366260789,-8.05940100634558,0.9999545088440898,-0.0001909657792048137
2024-04-21 00:00:00+00:00,64934.2,65700.0,64241.0,64941.3,1964.31339547,64926.0,65719.8,64230.3,64931.7,4823872.0,3.079799135496941e-05,7.392929586957919e-05,3.0797517106570905e-05,0.5751562314558906,,1.0024869530309048,-9.60000000000582,-0.014782580576621997,-0.0006216122997520883,0.021149912070174443,-0.050383714707875664,0.025030564392239742,-0.01909475464010461,-0.049052227743760335,66486.96,,0.9767524338607149,1.0052927139903385,0,0,40.62062539092251,65146.14075602278,66569.51342114911,-1423.3726651263278,-1207.6002357211498,-215.77242940517795,-7.234135554869903,0.9999545088440898,-0.00014783673307755272
2024-04-22 00:00:00+00:00,64941.3,67245.8,64504.2,66810.1,2795.01025647,64931.7,67237.0,64500.0,66799.6,6916837.0,0.02877675685580683,0.028767150713750134,0.028370481765256313,0.529840557572696,,1.0020310987174277,-10.5,-0.015716186624477435,-0.0008652953659511563,0.021301406320867196,-0.050383714707875664,-0.29191876765404895,-0.014782580576621997,-0.049052227743760335,66553.31999999999,,1.0038582598133348,1.0052927139903385,1,0,39.572625516897986,65402.134485865434,66587.33464921213,-1185.2001633467007,-1203.1202212462601,17.920057899559424,-0.45518478565340637,0.9999545088440898,-0.00015717421746502648
2024-04-23 00:00:00+00:00,66810.2,67184.0,65807.2,66415.6,1684.38889818,66799.6,67170.7,65765.0,66417.6,5096873.0,-0.0059047958317679505,-0.005718597117348012,-0.005922298070783649,0.5300115485944433,,1.0019195506612921,2.0,0.00301134070911051,-0.0004645736894445788,0.021294851979720333,-0.050383714707875664,-1.2986323055124924,-0.015716186624477435,-0.049052227743760335,66576.14,,0.9975886255946951,1.0052927139903385,0,0,43.49322076648884,65558.05225727076,66574.61356408532,-1016.5613068145612,-1165.8084383599205,149.24713154535925,3.909945006375515,0.9999545088440898,3.0112953691484768e-05
2024-04-24 00:00:00+00:00,66415.6,67070.0,63600.9,64290.6,2665.90148049,66423.7,67080.1,63601.8,64284.6,7598314.0,-0.031995495034299326,-0.03211498157114989,-0.032518537826202704,0.5192140425571459,,1.0017327578830058,-6.0,-0.009332624053905236,-0.001573679470589119,0.02114202520649744,-0.050383714707875664,-0.5118440943845206,0.00301134070911051,-0.049052227743760335,66366.41,,0.9687219784827896,1.0052927139903385,0,0,35.35925378647951,65363.05960230603,66405.42737415308,-1042.3677718470499,-1141.1203050573465,98.75253321029663,-2.0872327755703246,0.9999545088440898,-9.333059570359393e-05
2024-04-25 00:00:00+00:00,64281.5,65276.7,62800.0,64501.2,2321.78420967,64280.7,65258.2,62800.1,64480.1,6169449.0,0.0032757510429206604,0.003041163824617499,0.0032703974586266896,0.5188672821365994,,1.0015569840754608,-21.099999999998545,-0.03271256968862369,-0.002936536717199386,0.022254667525647736,-0.050383714707875664,0.7131704651453157,-0.009332624053905236,-0.049052227743760335,66200.35,,0.9743332172715098,1.0052927139903385,0,0,37.04261689987005,65230.46581733586,66264.37349458618,-1033.9076772503176,-1119.6777794959407,85.7701022456231,1.7101173665611702,0.9999545088440898,-0.00032717921416855115
2024-04-26 00:00:00+00:00,64501.2,64807.0,63318.3,63768.2,2040.89555325,64480.1,64800.0,63321.9,63758.8,4391378.0,-0.011364129659603206,-0.01118639704342883,-0.011429194789782665,0.5138470312953551,,1.0011637826087239,-9.39999999999418,-0.014740889659727231,-0.004450226672415017,0.021959929378809324,-0.050383714707875664,-0.002820273272225406,-0.03271256968862369,-0.049052227743760335,65944.45999999999,,0.9669985924518907,1.0052927139903385,0,0,41.22955028978063,65005.50184543803,66079.47175424646,-1073.9699088084308,-1110.5362053584388,36.56629655000802,-0.03918912987591616,0.9999545088440898,-0.00014741976235647393
2024-04-27 00:00:00+00:00,63768.3,63920.9,62391.6,63452.6,1807.83968959,63758.9,63921.5,62364.9,63431.3,5428049.0,-0.004949175294268859,-0.005136545857199359,-0.004961463021826033,0.5117933372076738,,1.001032633047987,-21.299999999995634,-0.033568364416896444,-0.007779690315033031,0.02100702249074535,-0.050383714707875664,1.1359102700278985,-0.014740889659727231,-0.049052227743760335,65649.59,,0.9665345967887995,1.0052927139903385,0,0,48.56820103827801,64766.5938692168,65884.88866133933,-1118.2947921225277,-1112.0879227112566,-6.2068694112711,3.5558427908828794,0.9999545088440898,-0.00033573999853524276
2024-04-28 00:00:00+00:00,63452.6,64369.9,62780.0,63122.9,1438.14384556,63431.3,64374.9,62755.0,63114.3,3689986.0,-0.005196004576644597,-0.004997532763793222,-0.005209550752794972,0.4841366735433196,,1.0010840974830706,-8.599999999998545,-0.01362421561746774,-0.01008739635463804,0.0187608070311946,-0.050383714707875664,-5.524302273817453,-0.033568364416896444,-0.049052227743760335,65224.415,,0.967780239960757,1.0052927139903385,0,0,41.41630030436252,64513.71788933729,65680.29690864752,-1166.5790193102293,-1122.9861420310513,-43.59287727917808,-0.5442086837050941,0.9999545088440898,-0.00013625143798031087
2024-04-29 00:00:00+00:00,63123.0,64213.5,61781.4,63859.8,2216.94894045,63122.1,64216.0,61804.7,63847.4,7068499.0,0.011674051730829804,0.01161543422013711,0.011606435715386316,0.471844005543115,,1.0008437789202609,-12.400000000001455,-0.019417536540987372,-0.012085025131431304,0.01740673989751775,-0.050383714707875664,1.0806084579033381,-0.01362421561746774,-0.049052227743760335,64959.9,,0.983064936984201,1.0052927139903385,0,0,51.66861231406517,64413.11513713155,65545.44528578474,-1132.3301486531855,-1124.854943355478,-7.475205297707362,0.07208472148656497,0.999905986333652,-0.00019419421988690983
2024-04-30 00:00:00+00:00,63860.2,64734.0,59174.1,60670.4,4233.04481146,63847.4,64733.2,59187.0,60674.4,11845504.0,-0.049943783099853145,-0.04969662037921674,-0.05123412045399716,0.49674247374721286,,0.9998350909711692,4.0,0.006593000870276114,-0.01278182493062291,0.01627458611225849,-0.050383714707875664,-1.2015433496369115,-0.019417536540987372,-0.049052227743760335,64461.83,,0.94118333283433,1.0052927139903385,0,0,40.29607716402328,63837.31280834208,65184.33082017105,-1347.0180118289718,-1169.287557050177,-177.73045477879486,-6.573677264768795,0.9999295651701832,6.5927835415196e-05
2024-05-01 00:00:00+00:00,60666.8,60847.1,56560.0,58346.5,5736.72192013,60674.3,60849.8,56559.2,58324.7,17076014.0,-0.038303686806086645,-0.038726382131508585,-0.0390565609053289,0.5141967485646842,,1.0007429417714546,-21.80000000000291,-0.03736299520965766,-0.014857100978145271,0.016644970447161293,-0.050383714707875664,1.534649948010603,0.006593000870276114,-0.049052227743760335,63878.875,,0.9133927295995742,1.0052927139903385,0,0,40.79170048254471,62992.572376289456,64677.824833491715,-1685.2524572022594,-1272.4805370805934,-412.77192012166597,-10.155016915275795,0.9999713388261567,-0.000373699769158145
2024-05-02 00:00:00+00:00,58346.6,59624.8,56938.0,59057.0,3435.76290424,58330.7,59640.2,56950.0,59060.9,7471703.0,0.01217725142039372,0.012622439549624831,0.012103705153264041,0.4996725687939323,,1.0019448216322897,3.900000000001455,0.006603789559241843,-0.01559223759426476,0.015228089471307748,-0.050383714707875664,-1.1967265809327863,-0.03736299520965766,-0.049052227743760335,63475.94499999999,,0.9303839430826907,1.0052927139903385,0,0,34.69457147020658,62387.09970301416,64261.46743841825,-1874.367735404092,-1392.8579767452932,-481.5097586587988,-11.604682525546295,0.9999632427606553,6.603571518650657e-05
2024-05-03 00:00:00+00:00,59057.1,63325.0,58814.8,62878.1,3712.86752817,59061.5,63321.7,58823.5,62869.4,10271179.0,0.06470189816617844,0.06448428655845073,0.06269485215469693,0.5481109009074705,,0.9990530436351368,-8.69999999999709,-0.013836295944052206,-0.014406602906592573,0.014324930873133288,-0.050383714707875664,0.015566424705768434,0.006603789559241843,-0.049052227743760335,63424.025,,0.9913924573535028,1.0052927139903385,0,0,47.38434014480193,62462.638210242745,64158.9957763132,-1696.3575660704519,-1453.557894610325,-242.79967146012677,-5.326308879239228,0.9999678236574198,-0.00013837253247779308
2024-05-04 00:00:00+00:00,62878.1,64551.8,62542.7,63890.6,2382.6451937,62869.5,64559.5,62547.0,63880.7,5513461.0,0.016102585796962776,0.016085726919614185,0.015974314331736437,0.5392494968704731,,0.9988979136663081,-9.900000000001455,-0.015495237171041525,-0.01359747415106699,0.013743258462756692,-0.050383714707875664,-0.20199778492325682,-0.013836295944052206,-0.049052227743760335,63335.5,,1.0087644370061024,1.0052927139903385,1,0,47.04982136326552,62682.32463943617,64139.114607697404,-1456.7899682612333,-1454.2043093405068,-2.5856589207264733,-0.6221749369270113,0.9999665477572461,-0.0001549643780694119
2024-05-05 00:00:00+00:00,63890.7,64629.0,62870.4,64014.5,1842.62101739,63880.7,64645.1,62874.6,64005.3,4939379.0,0.0019392524095875885,0.0019505108741764143,0.001937374487085423,0.5182036475406707,,0.9999670666775613,-9.19999999999709,-0.014371743901767708,-0.015183340785167495,0.011656244770308058,-0.050383714707875664,-3.1798486280445193,-0.015495237171041525,-0.049052227743760335,63365.39,,1.0102439202220646,1.0052927139903385,1,0,47.410507728243005,62887.27469490753,64129.883896016116,-1242.6092011085857,-1411.8852876941228,169.2760865855371,-0.7545596050926084,0.9999671009327951,-0.00014372776735836908
2024-05-06 00:00:00+00:00,64015.5,65518.7,62704.1,63165.3,2891.09412079,64005.4,65535.4,62702.3,63149.9,7468603.0,-0.01326574447976625,-0.013364518250832402,-0.013354520461857247,0.5210450232312364,,1.0001719283755766,-15.400000000001455,-0.024380474722674402,-0.015681284531584672,0.01183336243667553,-0.050383714707875664,-0.34747001449250814,-0.014371743901767708,-0.049052227743760335,63333.994999999995,,0.9973364225642171,1.0052927139903385,0,0,39.2011045402292,62930.04781876791,64058.43323705196,-1128.3854182840514,-1355.1853138121085,226.79989552805705,-0.9454555718994673,0.9999676428898793,-0.00024383447243565373
2024-05-07 00:00:00+00:00,63165.3,64415.6,62250.0,62314.5,2215.17090185,63150.0,64409.0,62261.0,62322.4,6276584.0,-0.013469420710421787,-0.013103742048681033,-0.013560956240558471,0.4944712443348517,,0.9995466527200463,7.900000000001455,0.01267762719752458,-0.013937630316099209,0.013301222132576491,-0.050383714707875664,0.9197503318049483,-0.024380474722674402,-0.049052227743760335,63386.030000000006,,0.983095170970638,1.0052927139903385,0,0,38.16906202941362,62835.34815434208,63929.252997270334,-1093.9048429282557,-1302.929219635338,209.0243767070824,-1.7936223259567008,0.9999652279389947,0.00012676823654277487
2024-05-08 00:00:00+00:00,62312.5,63018.2,60881.0,61187.2,2245.33945498,62322.3,63020.3,60897.9,61203.2,6118682.0,-0.018090492581983364,-0.01795823010667119,-0.01825612617934562,0.4751390616686639,,0.9990024684822199,16.0,0.02614925997594268,-0.012125978612074314,0.016039413005789885,-0.050383714707875664,-2.8899031996481277,0.01267762719752458,-0.049052227743760335,63271.975,,0.9670505780797897,1.0052927139903385,0,0,40.50041629934371,62581.786899827915,63726.137960435495,-1144.3510606075797,-1271.2135878297865,126.86252722220684,-3.0665574617135816,0.9999629059359012,0.0002614584165286077
2024-05-09 00:00:00+00:00,61190.7,63422.4,60636.1,63076.6,2532.45561122,61196.1,63432.7,60620.1,63067.0,6972914.0,0.03087900737409144,0.030452656070270923,0.03041184351592218,0.4943532670921039,,0.9980460472689713,-9.599999999998545,-0.015219590149117968,-0.011931052030251374,0.01597351930469709,-0.050383714707875664,-0.017789145069602653,0.02614925997594268,-0.049052227743760335,63235.115000000005,,0.9974932440622587,1.0052927139903385,0,0,46.045677614194034,62657.91199216208,63678.02403744028,-1020.1120452781979,-1220.993279319469,200.881234041271,-1.2264366628144896,0.9999597266392353,-0.00015220748446266523
2024-05-10 00:00:00+00:00,63076.7,63466.3,60179.6,60799.5,2816.26821503,63065.0,63468.4,60170.2,60791.4,7335125.0,-0.03610055075891849,-0.03608226172166107,-0.03676829557832916,0.5100252219384893,,0.998122238447874,-8.099999999998545,-0.013322477980902053,-0.011642438197291247,0.015889196151995674,-0.050383714707875664,-0.07300894922964753,-0.015219590149117968,-0.049052227743760335,63028.125,,0.9646407853636769,1.0052927139903385,0,0,42.410250903754616,62372.00245490638,63464.80003466692,-1092.7975797605395,-1195.354139407683,102.55655964714356,0.21278910308815124,0.9999605071152379,-0.00013323365501828954
2024-05-11 00:00:00+00:00,60799.6,61522.5,60483.4,60827.1,1117.11702525,60791.4,61524.3,60462.3,60825.5,2597410.0,0.00045395110157153695,0.0005609346058816911,0.0004538480969417591,0.5100759528590101,,0.9981402337315776,-1.5999999999985448,-0.0026304065128841337,-0.011034829494104354,0.01599479682990659,-0.050383714707875664,-0.8921101191504777,-0.013322477980902053,-0.049052227743760335,62822.41499999999,,0.9682388045731767,1.0052927139903385,0,0,43.18734982588885,62134.32515415156,63269.414846913816,-1135.0896927622598,-1183.3012500785985,48.21155731633871,4.251497519131386,0.9999607673909521,-2.630441108681167e-05
2024-05-12 00:00:00+00:00,60827.2,61863.9,60605.0,61484.1,984.5624771,60826.4,61865.4,60606.0,61475.2,2991248.0,0.01080110674354029,0.01068137540998415,0.010743191449724025,0.49414201657650614,,0.99791231075158,-8.900000000001455,-0.01447528710675029,-0.010972784518217996,0.015978079786137717,-0.050383714707875664,-2.141797820776487,-0.0026304065128841337,-0.049052227743760335,62556.115000000005,,0.982863146152858,1.0052927139903385,0,0,45.818662421032215,62034.29051505132,63137.16930269798,-1102.8787876466595,-1167.2167575922108,64.33796994555132,4.109758369033312,0.9999587601406252,-0.00014476334877549387
2024-05-13 00:00:00+00:00,61484.1,63449.0,60764.1,62938.2,2567.15133903,61475.2,63433.0,60728.4,62939.2,6566442.0,0.023650016833620446,0.02381448128676289,0.023374687761153676,0.507700952964101,,0.9983922526537863,1.0,0.0015888601834815742,-0.011043908544499442,0.01591559914391722,-0.050383714707875664,-0.9392388088632976,-0.01447528710675029,-0.049052227743760335,62382.244999999995,,1.008912071054833,1.0052927139903385,1,0,47.73159133200089,62173.35351273573,63122.43083583146,-949.0773230957275,-1123.5888706929143,174.5115475971868,0.09558176853308176,0.9999640935407355,1.5888475612382033e-05
2024-05-14 00:00:00+00:00,62938.1,63108.0,61137.1,61577.2,2626.22921631,62932.6,63107.7,61125.6,61566.5,6006421.0,-0.021624387097184172,-0.02180993720924318,-0.021861620407538484,0.4979065058110374,,0.9983357832058832,-10.69999999999709,-0.017376561454559625,-0.011446105414532162,0.015971616893914582,-0.050383714707875664,0.1417233502550436,0.0015888601834815742,-0.049052227743760335,62246.57499999999,,0.9892463962876673,1.0052927139903385,0,0,52.45274649182597,62081.637587699464,63007.96929243654,-926.3317047370729,-1084.137437501746,157.80573276467317,-3.620876936513351,0.9999623001816944,-0.00017378071353917746
